url,brand,model,year,price_usd,price_uah,mileage,location,engine,transmission,state_num,description
https://auto.ria.com/uk/auto_mazda_cx_9_32892021.html,Mazda,CX-9,2020,31999,1219161,29 тис. км,Київ,"Бензин, 2.5 л.",Автомат,,"Пропонуємо вашій увазі легендарний автомобіль Mazda CX9 у повному приводі 2020 року випуску, привезений із США в 2022 році. Зроблений якісний ремонт. Зроблено ТО. Надзвичайно комфортний та динамічний, крутий в управлінні як по місту так і на трасі. Технічно без зауважень, при бажанні можлива перевірка на будь якому СТО. По кузову та в салоні дуже доглянутий, стан нового авто. 
Сама топова комплектація комплектація: 
- повний привід
- 7 місць
- камери огляду 360
- 4х зонний клімат контроль
- підігрів та вентиляція передніх сидінь
- підігрів задніх сидінь
- память передніх сидінь
- проекція
- безключовий доступ
- кнопка відкриття багажника
- люк
- чорна стеля
- акустика BOSE
- утримання смуг
- датчики сліпих зон
- активний круіз + датчик аварійного зіткнення
- шторки на задніх вікнах
Даний автомобіль можливо придбати на дуже вигідних умовах в лізинг або кредит! Чекаємо вас на тест-драйв за адресою - Проспект Правди 47, ТРЦ Ретровіль ( 5й вхід ). Якщо у вас з‘явились питання - телефонуйте прямо зараз, з радістю відповімо на них!"
https://auto.ria.com/uk/auto_mazda_3_33234261.html,Mazda,3,2017,11000,416680,45 тис. км,Ужгород,"Бензин, 2 л.",Автомат,,"car is  in a good condition, selling because am relocating outside the country.car needs only re-polishing and has just one key."
https://auto.ria.com/uk/auto_mazda_3_34205980.html,Mazda,3,2017,14000,529480,119 тис. км,Київ,"Бензин, 2.5 л.",Автомат,AI 3083 PB,"У продажі Mazda 3 2017 року.Має все для комфортного пересування : круіз контроль, клімат контроль, датчик світла, камера заднього виду , підігрів сидінь передніх і т.д. Торг присутній"
https://auto.ria.com/uk/auto_mazda_cx_5_31465405.html,Mazda,CX-5,2016,17800,674264,71 тис. км,Люботин,"Бензин, 2.5 л.",Автомат,AX 6523 MC,
https://auto.ria.com/uk/auto_mazda_3_33234261.html,Mazda,3,2017,11000,416680,45 тис. км,Ужгород,"Бензин, 2 л.",Автомат,,"car is  in a good condition, selling because am relocating outside the country.car needs only re-polishing and has just one key."
https://auto.ria.com/uk/auto_mazda_cx_9_33876579.html,Mazda,CX-9,2020,32500,1239875,28 тис. км,Львів,"Бензин, 2.5 л.",Автомат,,"Найбільший повнопривідний кросовер від mazda. Автомобіль у багатій комплектації та гарному стані, а саме:
допомога при підйомі
адаптивний круїз 
трьох-зонний клімат
підігрів передніх сидінь
6 місць
безключовий доступ
електробагажник
велика мультимедія, CarPlay
Два комплекти резини
дві пари ключів 



Більше інформації - за телефоном. Безкоштовний тест-драйв на нашому майданчику у м. Львів.

-ПРО НАС-
Любе Авто - це один з найбільших мультибрендових дилерів авто із США, Канади, Кореї, Європи і Грузії. Наші філії працюють по всій Україні, тож ви можете звернутися до представника у своєму місті. 

Наш all-in-one сервіс покриває повний спектр послуг від покупки до передачі авто власнику: 
-підбір, купівля на аукціонах та продаж авто;
-вигідні кредити на авто;
-послуга trade-in;
-комісійний майданчик;
-страхування; 
-сертифікація та постановка на облік;
-детейлінг. 

Все це - без посередників та з доступними цінами. 
Запропонуємо ЛЮБЕ! Звертайтеся!"
https://auto.ria.com/uk/auto_mazda_3_34204969.html,Mazda,3,2016,12800,484735,141 тис. км,Синельникове,"Бензин, 2 л.",Автомат,AE 5763 OK,"Авто у хорошому відмінному стані, надійний і невибаглевий з потужним двигуном і низькими витратами палива. Вчасно обслуговувався, всі масла, фільтра замінив одну тис. Км назад. Втулки, шарові, колодки все було поміняне. Авто варте вашої уваги. Перекупам не дзвонить, чорти????"
https://auto.ria.com/uk/auto_mazda_cx_5_34204627.html,Mazda,CX-5,2018,20200,765176,75 тис. км,Київ,"Бензин, 2.5 л.",Автомат,BT 7520 CP,"Mazda CX-5 2018 року. Купувалась для себе.
Пошкодження були невеликі, безпека майже повністю рідна.
Повний привід. На початку року зроблено ТО. 

Комплектація:
* Повний привід
* Фул лед фари
* Датчик світла, дощу
* Apple Carplay та Android Auto
* Автоматичне дальнє світло
* Круїз контроль з дистроніком
* Відслідковування полоси
* Датчики сліпих зон
* Камера заднього огляду
* Режими їзди (звичайний/спорт)
* Мультимедійне шкіряне кермо з регулюванням
* Кондиціонер"
https://auto.ria.com/uk/auto_mazda_cx_9_34204542.html,Mazda,CX-9,2020,33000,1258950,31 тис. км,Львів,"Бензин, 2.5 л.",Типтронік,,"Автомобіль привезений із США компанією Любе Авто Shipping. Авто розмитнено, послуга включена в кінцеву вартість авто. Хороша комплектація. Для охочих купити - можлива додаткова технічна експертиза на СТО Любе Авто. 

Більше інформації - за телефоном. Безкоштовний тест-драйв на нашому майданчику у м. Львів.

-ПРО НАС-
Любе Авто - це один з найбільших мультибрендових дилерів авто із США, Канади, Кореї, Європи і Грузії. Наші філії працюють по всій Україні, тож ви можете звернутися до представника у своєму місті. 

Наш all-in-one сервіс покриває повний спектр послуг від покупки до передачі авто власнику: 
-підбір, купівля на аукціонах та продаж авто;
-вигідні кредити на авто;
-послуга trade-in;
-комісійний майданчик;
-страхування; 
-сертифікація та постановка на облік;
-детейлінг. 

Все це - без посередників та з доступними цінами. 
Запропонуємо ЛЮБЕ! Звертайтеся!"
https://auto.ria.com/uk/auto_mazda_6_33258161.html,Mazda,6,2017,24600,931848,1 тис. км,Київ,"Бензин, 2.5 л.",Автомат,,"Куплений в офіційного дилера під замовлення.2017р.в.Комплектація STYLE+.З моменту купівлі і до 11.09.2022 не експлуатувалась взагалі,пробіг був 152км.На даний момент пробіг1067км.Єдиний власник з салону.Стан нового авто.Стан автомобіля і оригінальність пробігу гарантую.Майданчики і автобізнесменів прохання не турбувати."
https://auto.ria.com/uk/auto_mazda_6_31903105.html,Mazda,6,2017,15500,586055,54 тис. км,Кривий Ріг,"Бензин, 2 л.",Ручна / Механіка,,"Офіціал(НЕ БИТОК), куплена в дилерьскому салоні в Дніпрі
Mazda 6 skyactive 2017 року
2.0 механіка.
блютуз, мультимедіа, підігрів руля\сидіння, старт-стоп, парктроніки спереду/ззаду, камера заднього виду.
Диски літо р19 на низькопрофільній гумі, зима р17.
Більш детальна інформація по телефону."
https://auto.ria.com/uk/auto_mazda_mx_5_34203810.html,Mazda,MX-5,2015,16299,619199,88 тис. км,Львів,"Бензин, 2 л.",Автомат,,Автомобіль в чудовому стані. Рідний пробіг. МКПП. Деталі за тел.
https://auto.ria.com/uk/auto_mazda_6_32557866.html,Mazda,6,2019,18300,681309,27 тис. км,Луцьк,"Бензин, 2.5 л.",Автомат,AC 0051 CA,"Авто привезене з США для власного користування, мінімальні пошкодження, вся безпека ціла. Деталі пошкоджень можна переглянути за архівними фото аукціону (він-код в наявності). Машина привозилась з пробігом 6500 км. Два ключі. В салоні не курили.Своєчасне проходження ТО.Всі деталі за телефоном."
https://auto.ria.com/uk/auto_mazda_cx_30_34040497.html,Mazda,CX-30,2022,30000,1135800,1 тис. км,Кам'янське (Дніпродзержинськ),Електро,Автомат,,"В наявності електромобіль Mazda CX-30 в комплектації luxury , перехідник на Tipe-2 у подарунок!"
https://auto.ria.com/uk/auto_mazda_cx_9_33519010.html,Mazda,CX-9,2019,26000,982799,47 тис. км,Коломия,"Бензин, 2.5 л.",Автомат,,Продам Mazda CX-9
https://auto.ria.com/uk/auto_mazda_3_33475778.html,Mazda,3,2015,10250,388270,165 тис. км,Жовква,"Бензин, 2 л.",Автомат,BC 8427 OE,"Комплектація Touring , безключовий доступ, запуск кнопкою, камера заднього виду, машинка варта уваги, в гарному стані)"
https://auto.ria.com/uk/auto_mazda_3_32137948.html,Mazda,3,2018,15200,574864,32 тис. км,Львів,"Бензин, 2.5 л.",Автомат,BC 1941 OI,"Стан нового
Авто реставроване повністю Оригінальними запчастинами виробництва MAZDA в підтвердження є рахунки.
Топова комплектація GRAND TOURING включає систему аварійної зупинки авто, контроль сліпих зон, FULL LED оптику, люк, двухзонний клімат контроль, датчики дощу та світла, APPLE CAR PLAY та ANDROID AUTO, аудіосистема BOSE, проєкція на лобове шкло, шкіряний салон з підігрівом, безключовий доступ до авто
Наразі стоїть зимова резина на сталевих дисках, з машиною віддам рідні диски R18 з практично новою резиною dunlop."
https://auto.ria.com/uk/auto_mazda_6_34031316.html,Mazda,6,2019,25000,943000,18 тис. км,Одеса,"Бензин, 2.5 л.",Автомат,,
https://auto.ria.com/uk/auto_mazda_3_33873904.html,Mazda,3,2018,16200,607824,17 тис. км,Дніпро (Дніпропетровськ),"Бензин, 2.5 л.",Автомат,AP 5348 IO,"Пробіг 17 тис. км. Стан нового автомобіля. Багата комплектація. Прохання обміни не пропонувати, автомайданчикам не турбувати."
https://auto.ria.com/uk/auto_mazda_6_32122823.html,Mazda,6,2018,26200,992456,46 тис. км,Київ,"Бензин, 2.5 л.",Автомат,AI 6296 MX,"Авто у відмінному стані, на гарантії до травня поточного року, весь сервіс на офіційній станції з відмітками в сервісній книжці (ніяких гаражів та прихованих історій)
Авто в максимальній комплектації, з усіма функціями, які вказані заводом-виробником. (їх немає сенсу перераховувати)
Додатково вставлено:
Сигналізація привид, з міткою, авто запуском двигуна з моб тіл і можливістю керувати всіма функціями прикладено «Привид»
Тонування всіх стекол і вітрового скла
Авто вкрите броні плівкою
До стану авто немає претензій
Готовий їхати на будь-який сервіс до огляду авто
Величезне прохання,майданчики та бізнесменів не турбувати,це європеєць і не порівнюйте з іншими країнами виробників (можете не в собі)
Відповім на всі, технічні питання з авто!!"
https://auto.ria.com/uk/auto_mazda_cx_5_32465929.html,Mazda,CX-5,2016,18500,699300,75 тис. км,Київ,"Бензин, 2 л.",Автомат,AA 1575 TP,"Мазда СХ5, 2016 року випуску, чорного кольору, у відмінному стані. Передній привід, диски 17. Куплена у липні 2016 року в автосалоні Харкова, з 2019 року знаходиться у Києві-другий хозяїн. Усе обслуговування тільки на офіційному сервісі, усі зачастини тільки оригінал, усі роботи по регламенту на СТО Мазда. Пробіг оригінальний і підтверджений СТО Мазда, в ДТП не була, стекла, фари, усі рідні, резина Бріджстоун другий сезон, зима - Хаккапелита у гарному стані. У 2021 році замінено акумулятор та передні гальмівні 
колодки (оригінал). У 2022 році замінено задні гальмівні диски, колодки та передні ричаги (оригінал)."
https://auto.ria.com/uk/auto_mazda_3_33313827.html,Mazda,3,2018,15100,568364,82 тис. км,Київ,"Бензин, 2.5 л.",Автомат,AI 7448 OA,"Продам Mazda 3, чистий 2018 рік! ІДЕАЛЬНИЙ автомобіль! У салоні запах нового авто! 
преміальна аудіо система BOSE, з ПРОЕКЦІЄЮ на лобове скло, литі диски R18, адаптивний круїз-контроль, Keyless доступ, шкіряний салон, камера заднього виду з проекцією руху, датчики сліпих зон, електро регулювання сидінь, підігрів передніх сидінь, джойстик, датчики тиску в шинах, електро ручник, датчики дощу та світла, 2-х зонний клімат контроль, bluetooth, USB, АUX, і т. д. Дуже комфортний та керований автомобіль, швидкий та економічний. Можливий обмін на сх5 від 19 году з доплатою. Машина вкладень не потребує, недавно замінено масло та фільтра. За налічку торг!!! Срочно"
https://auto.ria.com/uk/auto_mazda_6_34200867.html,Mazda,6,2017,14500,550420,87 тис. км,Дніпро (Дніпропетровськ),"Бензин, 2.5 л.",Автомат,AP 9697 IB,"Мазда 6 в комплектації Touring. Музика BOSE.
Авто пригнане в 2021 році для дружини, із незначними пошкодженнями, фото наявні.
В машині додатково доставив протитуманки, працюють разом з ближнім, дуже якісне світло.
В комплектації: круїз, двозонний клімат, монітор, датчики сліпих зон, камера заднього ходу, датчики дощу, тиску в шинах, диски R19, комплект зимової гуми з пробігом 2 зими"
https://auto.ria.com/uk/auto_mazda_6_33149652.html,Mazda,6,2015,12999,492402,200 тис. км,Черкаси,"Бензин, 2.5 л.",Автомат,CA 6814 IK,"Авто в дуже гарному стані, вкладень не потребує. Зроблена ходова, замінене масло в АКПП. 2000 км зроблено ТО з заміною масла і фільтрів. Надійний і економний двигун, з витратою палива 6,5 л траса, 9 л місто, змішана 8 л. Нова літня гума Continental, та комплект зимової.
JM1GJ1U54G1427158 VIN-код"
https://auto.ria.com/uk/auto_mazda_3_33735908.html,Mazda,3,2016,11900,448153,88 тис. км,Хмельницький,"Бензин, 2.02 л.",Автомат,BX 0401 HI,"автомобіль в чудовому стані....приганявся з мінімальними пошкодженнями.хороша комплектація(музика bose, двухзонний клімат, люк, датчики сліпих зон,)
масло і фільтра замінені...динамічна і економна..."
https://auto.ria.com/uk/auto_mazda_6_34199660.html,Mazda,6,2015,12450,470112,113 тис. км,Львів,"Бензин, 2.5 л.",Автомат,BC 9481 OO,"Мазда 6  рестайлінгова версія , безпека повністю замінена (не відновлювалась) , відновлена з допомогою оригінальних запчастин ( капот , фара , крила оригінальні ) , салон не затертий відповідає пробігу , оригінальні колеса 19 радіусу , також хороша резина continental sport  майже нова , новий акумулятор .
Авто має хорошу комплектацію Turing plus, є в наявності карфакс при огляді можу показати . Торг символічний."
https://auto.ria.com/uk/auto_mazda_3_34199637.html,Mazda,3,2017,14300,536536,89 тис. км,Київ,"Бензин, 2.5 л.",Автомат,BE 6983 EP,"Продам власне авто Mazda 3 в комплектації Grand Touring. Я перший власник, який їздив на ній в Україні. Зручний, комфортний та економічний автомобіль на кожен день, що дарує круті емоції.

Фірмовий червоний колір Mazda, більше такого не знайдете серед інших авто. Темні диски R18, люк.

Двохзонний клімат, проєкція на лобове скло, приборна панель без зайвих американських цифр, лише великий тахометр.

Музика Bose, дуже крута шкіра світлого кольору. На машині їздити одне задоволення.

Витрата палива містом 10л/100км, траса 7. Машина без питань, робити нічого не потрібно, але звісно все перевіремо перед купівлею на вашому СТО за бажанням.

В комплекті отримуєте нову зимову гуму."
https://auto.ria.com/uk/auto_mazda_cx_5_34028761.html,Mazda,CX-5,2015,17000,632740,153 тис. км,Київ,Дизель,Автомат,AH 7567 HT,Перший власник з листопада 2015.
https://auto.ria.com/uk/auto_mazda_6_33820795.html,Mazda,6,2018,16999,643922,73 тис. км,Борщів,"Бензин, 2 л.",Автомат,BO 9059 EB,Мазда 6 2.0 бензин. Офіціал. Не Америка. Оригінальний пробіг. Оригінальна фарба 100%. Готовий до будь яких перевірок.
https://auto.ria.com/uk/auto_mazda_3_33737020.html,Mazda,3,2018,17950,677074,15 тис. км,Київ,"Бензин, 2.5 л.",Автомат,KA 7366 AT,"Оригінальний пробіг 15 тис км! Я перший власник по тп, з моменту пригону з США. Стан нового автомобіля. Рестйлінгова Мазда 3 нового покоління. Модель 19го року. Машину привозив собі з пробігом 5 тис. Ушкодження задньої частини усували оригінальними з/ч на дорогому СТО. Вся безпека ціла!
Супер комплектація! Датчики світла/дощу, утримання у смузі, адаптивний круїз-контроль, автомматичне включення далнього світла і багато іншого. Світлий салон із натуральної шкіри.
Машини технічно в ідеалі. Будь-яке СТО. Гарний торг біля авто."
https://auto.ria.com/uk/auto_mazda_3_34198582.html,Mazda,3,2019,18500,701520,30 тис. км,Полтава,"Бензин, 2.5 л.",Ручна / Механіка,BI 4767 HT,"Mazda 3, 2019, 2.5 бенз skyactive, 
30 000 км пробег 
JM1BPANM8K1129445
Комфортний і динамічний  автомобіль, с надійним потужним та економічний  двигуном, 6-сти ступеневою механічною  коробкою передач. Є все для комфортної їзди, багата комплектація, гарне освітлення, радар, утримання полоси, мертві зони, проекція, підігрів сидіння, карплей, диски р18, червоний шкіряний салон, чорний потолок, люк, без ключовий доступ, старт-стоп і багато іншого, власник по документах. 
Полтава, будь яке оформлення 
Можливий обмін."
https://auto.ria.com/uk/auto_mazda_6_33869939.html,Mazda,6,2016,15500,587140,24 тис. км,Харків,"Бензин, 2.5 л.",Автомат,AX 6208 MK,"Mazda 6 GT Premium 2016
Mazda 6 Grand Touring

Самая максимальная комплектация, не многие авто даже классом выше могут похвастаться таким техническим оснащением. Полностью обслужен.
 •  Кожаный салон - только в этой комплектации
 •  натуральная кожа.
Акустика объёмного звучания BOSE Русский язык
Навигация Bluetooth подключение. Камера заднего вида Литые диски R19. Фары LED Адаптивныные Автоматическое включение света Автоматический дальний свет (при появлении на горизонте другого автомобиля - свет сам переключается на ближний, затем автоматически включается дальний), фары полностью поворачивают за движением руля.
Заркала заднего вида с авто затемнением Датчики слепых зон в зеркалах (+ дублирует звуком при включении поворотника и помеха находится в слепой зоне) Датчик поперечного движения при движении задним хода АДАПТИВНЫЙ КРУИЗ КОНТРОЛЬ (вообще шикарная функция))) при помощи радара (который находится в значке Mazda на переднем бампере) и камеры (на лобовом стекле) определяет расстояние и скорость впереди идущего автомобиля и держится позади него, ускоряется и тормозит самостоятельно. Максимальную скорость движения и дистанцию Вы регулируете) Система аварийного торможения (при внезапном появлении препятствия машина тормозит самостоятельно) Система предупреждения выезда из полосы движения (при выезде из полосы машина сама выруливает на свою полосу).
Проекционный дисплей (очень удобная опция, отображаются данные скорости, круиз контроля и навигации, а так же предупреждающие знаки показывает на дороге) Датчики давления в шинах Безключевой доступ, с функцией автозапирания
Подогрев сидений ( 3 интенсивности) Перфорированя кожа сидений Электрические регулировки сидения водителя и пассажира Память сидений
Электрорегулировка зеркал. Двухзонный климат контроль."
https://auto.ria.com/uk/auto_mazda_6_34197941.html,Mazda,6,2017,18227,695000,155 тис. км,Київ,"Дизель, 2.2 л.",Автомат,,"Офіційний автомобіль, MAZDA 6 2017р. Можливий обмін на Ваше авто, або викуп Вашого авто, страховка на місці. Повний документальний супровід. Комфортний, критий автосалон, відкриті 7 днів на тиждень. Найбільший вибір авто з пробігом в одному місці!"
https://auto.ria.com/uk/auto_mazda_cx_5_34027796.html,Mazda,CX-5,2020,31500,1182825,14 тис. км,Дніпро (Дніпропетровськ),"Бензин, 2.5 л.",Автомат,KE 0011 KE,"Mazda CX-5 GRAND TURING RESERVE TURBO ( 253 к.с., 434 Нм)Розгiн до 100 км/ год. - 6,3 сек. Рiк випуску-20.08.2020 Рiк продажу - 16.12.2021 !!! Два ключi !!! Машину дуже ретельно вибирали та пригоняли для себе, з реально мiнiмальним пошкодженням яке видно на фото. Дуже динамiчне,маневренне та економiчне авто.Предмаксимальна комплектацiя:шкiряний салон,вентиляцiя переднiх сидiнь,електрорегулювання переднiх сидiнь(водiя з пам'ятью),пiдiгрiв   переднiх та заднiх сидiнь,пiдiгрiв керма,регулювання нахилу заднiх сидiнь,проэкцiя на лобове скло,сканер слiпих зон,музика BOSE, електро складання дзеркал,люк,подвiйне бокове скло,ледфари,ледпротитуманки,адаптивний круiз-контроль,утримання у смузi руху, комфортний доступ переднi дверi.                                 СТАН НОВОГО АВТО !!!"
https://auto.ria.com/uk/auto_mazda_6_33870947.html,Mazda,6,2015,16500,625020,79 тис. км,Дніпро (Дніпропетровськ),"Бензин, 2.5 л.",Автомат,AE 9920 TK,"Автомобіль в максимальній комплектації з мінімальними пошкодженнями, дуже комфортний та зручний, витрата пального по місту 9-10 л/100км. В ДТП безпека  спрацювала тільки кермо і торпеда. Було замінено масло в двигуні та фільтра, також зроблений розвал коліс + комплект 19 дисків с літньою гумою."
https://auto.ria.com/uk/auto_mazda_6_32739418.html,Mazda,6,2019,21200,803056,24 тис. км,Дніпро (Дніпропетровськ),"Бензин, 2.5 л.",Типтронік,,"Возможна прордажа на ФОП под кредит 1,5% в год. 
2020 модельній год, MAZDA6 GRAND TOURING,  ТУРБО мотор нового поколения SKYACTIV-G 2. 5L DOHC 16-Valve  245 к.с., цвет-SNOWFLAKE WHITE PEARL MICA,колеса P225/45R19. Отличный седан в предмаксимальной комплектации, есть все что нужно для комфортной езды, привезен из США для себя. Один владелец, бережная эксплуатация. турбированный двигатель 2. 5л, надежная классическая коробка автомат, Двухзонный климат-контроль, адаптивный круиз-контроль (дистроник), мультируль, люк, бесключевой доступ, запуск двигателя с кнопки, датчики света\дождя\колес\слепых зон, камера заднего вида, оригинальная линзована оптика с биксеноновым светом, кожаный салон и руль, подогрев сидений, стекол и зеркал, электро регулировка сидений, электро ручник, электро стьеклоподъемники и зеркала, мультимедиа с большим сенсорным экраном (Bluetooth\USB\AUX\CD\DVD\Navi\Radio), навигация, ABS, ESP, ABD, HHC, AutoHold, Airbag, Isofix, HandsFree, тонировка, оригинальные легкосплавные диски Очень крутой салон, в практичном черном цвете в идеальном состоянии. Максимальная комплектация: кожаный салон, память сидений, система экстренного торможения, датчик слепых зон, кнопка старт стоп, помощь в управлении при поворотах, адаптивный круиз контроль, подогрев сидений, датчик дождя и света, мультимедийная установка с навигацией, 9 подушек безопасности, двухзонный климат –контроль. Русифицирована полностью, Apple CarPlay, Android Auto."
https://auto.ria.com/uk/auto_mazda_6_33311262.html,Mazda,6,2015,14400,549936,103 тис. км,Новояворівськ,"Бензин, 2.5 л.",Автомат,BC 6918 HT,"ОБМІН не пропонувати!
Модель 2016 року у максимальній повній комплектації GT та найагресивнішій кольоровій гаммі кузова Red Soul.  Ідеальний стан. Майбутній власник буде задоволений на 100%, автомобіль даруватиме лише радість та не потребує ні найменших додаткових вкладень."
https://auto.ria.com/uk/auto_mazda_3_33492568.html,Mazda,3,2021,18200,695058,1 тис. км,Харків,"Бензин, 2.5 л.",Автомат,,пробіг 300 км.
https://auto.ria.com/uk/auto_mazda_cx_5_29204013.html,Mazda,CX-5,2015,16000,606080,200 тис. км,Пирятин,"Бензин, 2.5 л.",Автомат,BI 3868 EO,
https://auto.ria.com/uk/auto_mazda_6_31166836.html,Mazda,6,2015,15999,606522,192 тис. км,Київ,"Бензин, 2.5 л.",Автомат,KA 4931 EC,"Є абсолютно все, що тільки може бути в цьому автомобілі:
- Full led оптика
- Дистроник
- датчики сліпих зон
- Титанові диски R19
- Безключовий доступ
- Сидіння з натуральної шкіри
- Електропривод передніх сидінь із пам'яттю для різних водіїв
- 3х рівневі підігріви передніх сидінь
- преміальна аудіосистема Bose
- Проекція на екран
- Двозонний клімат контроль
- Круїз контроль
- Люк
- Підрульові пелюстки
- Електронний ручник
- Камера заднього виду
- Навігація
- Датчики дощу та світла

ТО кожні 6-7 тис км,

Автомобіль пригнаний із США. Пошкодження були мінімальними. Всі запчастини замінені на оригінал.

Двигун 2, 5 SkyAktive. Шикарна динаміка."
https://auto.ria.com/uk/auto_mazda_6_34196581.html,Mazda,6,2016,13300,503804,232 тис. км,Тячів,"Дизель, 2.2 л.",Ручна / Механіка,AO 2578 HI,Авто в чудовому стані.Можливий обмін на дишевше авто.
https://auto.ria.com/uk/auto_mazda_6_34196604.html,Mazda,6,2016,14150,535294,155 тис. км,Житомир,"Дизель, 2.2 л.",Автомат,AM 0748 HB,
https://auto.ria.com/uk/auto_mazda_3_33845131.html,Mazda,3,2021,17900,678052,27 тис. км,Львів,"Бензин, 2.5 л.",Автомат,,Причина продажу в потребі більшого автомобіля.
https://auto.ria.com/uk/auto_mazda_cx_5_33512002.html,Mazda,CX-5,2018,21400,810632,57 тис. км,Київ,"Бензин, 2.5 л.",Автомат,AI 8194 OE,"СХ5 TURING Авто в идеальному станi, на 5 з 5. Вкладень нiяких не потрiбно. В 2018 роцi iздила аж два тижнi. Всім цікаво що ж знею було? Давайте я Вам полекшу завдання. І навіть засрамлю експертів які автомобіль оглядали в США. 1.Авто попало в воду нижче сидінь, це видно по білій кожі на якій немає ніяких слідів.
2. Цього було достатньо щоб вийшли з ладу запобіжники не електроручний тормоз.
3. Механіки які оглядали авто завели її та дуже хотіли покататись, та так як задні колеса були блоковані вивели з ладу акпп.
Заключення: акпп замінена, блок керування електроручним тормозом та запобіжники замінені. Можна сказати авто 2019. Автомобіль ніде не битий не фарбований все працюе ідеально. Всi розхiдники замiненi. Навiть не знаю, що тут ще написати. Дзвонiть."
https://auto.ria.com/uk/auto_mazda_6_28611052.html,Mazda,6,2015,14029,531440,230 тис. км,Ужгород,"Дизель, 2.2 л.",Ручна / Механіка,AO 4412 EX,"У разі зацікавленості, пишіть на Viber.
Авто знаходиться у Братиславі.
Автомобіль у хорошому стані пробіг переважно Європою. Перша реєстрація – 11/2015.
10.2021 - замінено комплект ГРМ, проведено чищення впускного колектора, замінено опорні шайби під форсунками, перевірено свічки розжарювання.
Ходова у хорошому стані. Є Старт-Стоп система. Датчик дощу/світла. Шкіряний салон. Зеркало заднього виду із автозатемненням. Поворотна оптика LED. Автоматичне складування бокових зеркал. GPS. Пам'ять сидінь. Система контролю сліпих зон. Датчик шин. Запуск з кнопки. Безключовий доступ. Підігрів передніх сидінь. Парктроніки. Диски R19."
https://auto.ria.com/uk/auto_mazda_3_32970519.html,Mazda,3,2020,17500,662900,12 тис. км,Запоріжжя,"Бензин, 2.5 л.",Автомат,AP 4489 II,"Mazda 3 2020 року випуску, комплектація Select!Двигун Sky-active G на 2,5 літра, працює зі 6-ти ступеневим автоматом!Авто має все необхідне для комфортного пересування як у місті так і по за містом, зокрема: датчики дощу, світла, сліпих зон, тиску у шинах; адаптивний круїз контроль, контроль дотримання смуг руху, система автоматичної  зупинки авто у разі загрози зіткнення, система автоматичного управління світлом фар (автоматичне вмикання/вимикання дальнього світла), двохзонний клімат контроль, безключевий доступ, та ін. 
Подушки безпеки всі цілі (не стріляні), датчики які відповідають за адаптивний круїз, систему екстренної зупинки, та ін, при ДТП не постраждали!ремонт виконано з оригінальних запчастин!два комплекти шин зима/літо"
https://auto.ria.com/uk/auto_mazda_6_26059338.html,Mazda,6,2015,11950,452666,180 тис. км,Чернівці,"Бензин, 2.5 л.",Ручна / Механіка,CE 3924 CA,"Прекрасний автомобіль, який дає здоровий баланс: розхід палива, динаміку та  зовнішній вигляд! Спеціально вибирав механічну коробку і не прогадав, розхід в місті при моїй манері керування 8-9 літрів, траса при швидкості 110 ( як на мене оптимальна швидкість) в мене розхід в межах 5-6 літрів. я один власник, машину на члена сім'ї переоформив 3 роки назад, тому написано, що два власника. Все обслуговування проводилось по регламенту ( скачав пдф книжку сервісну мазда та домовився на сервісі, щоб всі потрібні роботи виконувались вчасно та в більшості випадків оригінальними запчастинами, якщо використовував замінники, то найкращі)  Власник цього сервісу мій товариш, тому машина завжди милась та обслуговувалась там, є історія виконаних робіт! Машина надійна і ніколи не підводила. Один раз за 4 роки,  не зміг виїхати з гаражу, бо АКБ вмер, взяв японський Юса здається, через дві години вже все було ок) Отже телефонуйте, відповім на всі питання щодо машини, люблю про мазду поговорити! Бережіть себе та своїх близьких!"
